IO
-194.859313990012,642.694136590183,-199.065046996306,655.308024021373
-193.152953003694,643.561975978626,-197.30424449283,656.203919727701
-191.428669687577,644.439561661581,-195.341347128129,657.147159745053
-189.867481667167,645.190601004542,-193.216237139644,658.053416044877
-188.396288781233,645.818605142283,-191.136867312121,658.820763806659
-186.806988222263,646.40405542371,-189.196639439145,659.477559627678
-185.043193226807,647.000725711928,-187.338833032419,660.097838289525
-183.191876615417,647.618845843198,-185.323721412536,660.74473835383
-181.484035468876,648.167802643806,-183.11728409464,661.361524860658
-179.925193483425,648.604838083529,-180.893565186994,661.856465512173
-178.332072908874,648.958354902122,-178.798572272576,662.239927871178
-176.580574370891,649.278331314113,-176.816842956717,662.569748639001
-174.704960963441,649.59043993451,-174.787969732315,662.886136540251
-172.870192924861,649.87673101514,-172.681858025813,663.170621997541
-171.101243501855,650.115961614113,-170.516745566709,663.396272499321
-169.377216560572,650.29573916498,-168.328709808116,663.54711986225
-167.664330891387,650.413913831162,-166.125602162243,663.616553837952
-165.959216120633,650.467606515632,-164.020887595696,663.615633333956
-164.153616389682,650.466303196369,-162.062121547474,663.591694125419
-162.202275432384,650.442441032998,-160.192603072625,663.585275991048
-160.161450480704,650.435312891631,-158.193793192006,663.587125307635
-158.24987022206,650.437244875985,-156.044311350825,663.549875456399
-156.489671113331,650.407419267317,-153.801795133754,663.425138250266
-154.828126818314,650.315251016835,-151.528599649999,663.190582919928
-153.211953701825,650.148772495903,-149.252302701243,662.833743870179
-151.62556955406,649.899676279304,-147.272516150696,662.442378616164
-149.769483849304,649.531621383836,-145.227603663206,662.035644776434
-147.924439278743,649.165152258167,-143.011044413217,661.523035090596
-146.277024138916,648.785065219721,-140.919163166138,660.949095465931
-144.544540672603,648.308718179805,-139.042767326668,660.411051970305
-142.608442812768,647.753703972884,-137.103267655262,659.864662889315
-140.730401754657,647.224789542442,-134.989307667338,659.223607323711
-139.04883746553,646.715900986513,-132.806454898588,658.451638743943
-137.493121942581,646.165156252247,-130.767513219118,657.632038536522
-135.852542925195,645.505003742793,-128.865949532006,656.816595728863
-134.109153989351,644.7571053989,-126.999471911444,655.996790066765
-132.344355011821,643.982018964356,-125.106410457277,655.139268901845
-130.624680540103,643.203139072918,-123.189186676572,654.229723360897
-128.958581600929,642.412930978579,-121.239164345169,653.241970074523
-127.370512919809,641.608867966475,-119.271927562705,652.15522192519
-125.866265784905,640.778174706722,-117.364070003459,650.999564195618
-124.382163253845,639.878913714244,-115.533772160706,649.803131613045
-122.892952143186,638.905197405799,-113.772195685837,648.580694218397
-121.396295638236,637.866423365192,-112.06612983492,647.340831050602
-119.894127636546,636.774613637651,-110.40814739406,646.093415877929
-118.382910051086,635.637524688552,-108.791529977164,644.848087711493
-116.857610778066,634.462480338146,-107.203107774491,643.607961323412
-115.319865581239,633.261911705002,-105.622136106028,642.361777804189
-113.786047745214,632.052895869296,-104.047451030741,641.109015589911
-112.257027129136,630.836461852663,-102.478918015851,639.849907445607
-110.732682296128,629.612824110709,-100.91639994061,638.584683867483
-109.212888969603,628.382195455737,-99.359757195926,637.313573125639
-107.69752012113,627.144787091746,-97.8088477826241,636.036801308455
-106.18644605736,625.900808651239,-96.263527408363,634.754592368594
-104.679534506028,624.650468233764,-94.7236495832256,633.467168170548
-103.17665070105,623.393972446148,-93.1890657140147,632.174748539659
-101.677657466733,622.131526444352,-91.6596251972773,630.877551312555
-100.182415301122,620.863333976896,-90.1351755110863,629.575792388922
-98.6907824584962,619.589597429808,-88.6155623056084,628.269685784571
-97.202615031046,618.310517873016,-87.1006294924874,626.95944368571
-95.7177670297561,617.026295108154,-85.5902193330766,625.645276504381
-94.2360904645133,615.737127717721,-84.0841725255505,624.327392934995
-92.7574354234717,614.443213115529,-82.5823282909301,623.006000011892
-91.2816501517013,613.144747598395,-81.0845244580566,621.681303167895
-89.8085811291497,611.841926399037,-79.5905975475479,620.353506293767
-88.3380731479476,610.534943740093,-78.1003828547755,619.022811798545
-86.8699693890888,609.223992889248,-76.6137145318968,617.689420670669
-85.4041114985174,607.909266215384,-75.1304256689825,616.353532539871
-83.9403396626558,606.59095524573,-73.6503483742761,615.015345739757
-82.4784926834076,605.26925072395,-72.1733138536251,613.675057371032
-81.0184080526695,603.944342669119,-70.6991524891237,612.332863365314
-79.5599220263899,602.616420435545,-69.2276939170069,610.988958549491
-78.102869698209,601.285672773386,-67.7587671048366,609.643536710561
-76.6470850727191,599.952287890011,-66.2922004280207,608.296790660907
-75.1924011383823,598.616453512063,-64.8278217457074,606.948912303955
-73.7386499401442,597.278356948174,-63.3654584760961,605.600092700179
-72.2856626517836,595.938185152285,-61.9049376712065,604.250522133373
-70.8332696480373,594.596124787526,-60.4460860911493,602.90039017718
-69.3813005765398,593.252362290608,-58.9887302779408,601.549885761796
-67.9295844296207,591.907083936684,-57.5326966289037,600.199197240824
-66.477949615998,590.560475904626,-56.0778114696978,598.848512458214
-65.0262240324111,589.21272434268,-54.6239011270234,597.498018815259
-63.5742351352344,587.864015434448,-53.1707920010396,596.147903337579
-62.1218100121145,586.514535465157,-51.7183106375425,594.79835274207
-60.6687754536714,585.164470888152,-50.2662837999439,593.449553503751
-59.214958025309,583.8140083916,-48.8145385410956,592.101691922473
-57.7601841391759,582.463334965318,-47.3629022750006,590.754954189448
-56.3042801263199,581.112637967713,-45.9112028484547,589.409526453534
-54.8470723090791,579.762105192768,-44.4592686126609,588.065594887255
-53.3883870737532,578.411924937035,-43.0069284948577,586.723345752492
-51.9280509435975,577.062286066589,-41.5538920788079,585.382840863083
-50.4660246101882,575.713487537078,-40.0995684509174,584.043651156628
-49.0027845410521,574.366087245583,-38.6439246372276,582.705695292012
-47.5384173443345,573.020113250482,-37.1869893671269,581.368944385138
-46.0729522547575,571.675536132122,-35.7287912963121,580.033369470848
-44.6064184209544,570.332326401372,-34.2693590085127,578.698941504761
-43.1388449072462,568.990454501516,-32.8087210172227,577.365631365107
-41.6702606954274,567.649890810131,-31.3469057674413,576.033409854553
-40.2006946865567,566.310605640965,-29.8839416374206,574.702247702017
-38.7301757027557,564.972569245803,-28.4198569404218,573.372115564484
-37.2587324890137,563.635751816323,-26.9546799264781,572.04298402881
-35.7863937149986,562.300123485948,-25.4884387841661,570.714823613515
-34.3131879768742,560.965654331685,-24.0211616423829,569.387604770585
-32.8391437991236,559.632314375963,-22.5528765721312,568.061297887246
-31.3642896363776,558.300073588459,-21.0836115883106,566.735873287755
-29.8886538752496,556.968901887919,-19.6133946515157,565.411301235165
-28.4122648361751,555.638769143966,-18.1422536698405,564.087551933101
-26.9351507752566,554.309645178915,-16.6702165006892,562.764595527518
-25.4573398861135,552.981499769563,-15.1973109525922,561.442402108462
-23.9788603017365,551.654302648989,-13.7235647870291,560.120941711821
-22.4997400963472,550.328023508338,-12.2490057202565,558.800184321075
-21.0200072872613,549.002631998602,-10.7736614251412,557.480099869039
-19.5396898367564,547.678097732396,-9.2975595329995,556.1606582396
-18.0588156539438,546.354390285724,-7.82072763544053,554.841829269455
-16.5774125966443,545.031479199746,-6.34319328621515,553.523582749839
-15.0955084732671,543.709333982537,-4.86498400306937,552.205888428255
-13.6131310446924,542.387924110835,-3.3861272696023,550.888716010193
-12.1303080261578,541.067219031795,-1.9066505371285,549.572035160852
-10.6470670891469,539.747188164731,-0.426581226544479,548.255815506858
-9.16343586328125,538.427800902853,1.05405326980085,546.94002663797
-7.67944193821514,537.109026615004,2.53522558623173,545.624638108801
-6.19511286553268,535.790834647391,4.01690838186775,544.309619440515
-4.71047616064729,534.473194325308,5.49907433874222,542.994940122539
-3.22555930470347,533.156074954865,6.98169615991759,541.680569614261
-1.7403897464804,531.839445824702,8.46474656759756,540.366477346733
-0.2549949042975,530.523276207707,9.94819830123629,539.052632724368
1.23059783207845,529.20753536273,11.4320241156449,537.739005126639
2.7163610995247,527.892192536291,12.9161967790953,536.425563909768
4.20226755965267,526.577216964288,14.4006890714217,535.112278408426
5.68828989689695,525.262577873702,15.8854737821199,533.799117937423
7.17440081660343,523.9482444843,17.3705237084444,532.486051793399
8.66057304311658,522.634186010332,18.8558116535037,531.173049256513
10.1467793178663,521.320371662234,20.341310424354,529.860079592138
11.6329923974542,520.006770648317,21.826992830091,528.547112052544
13.11918505174,518.693352176472,23.3128316799411,527.234115878593
14.6053300619272,517.380085455853,24.7987997813503,525.921060301424
16.0914002186497,516.066939698576,26.206394432686,524.651330065341
17.396572233981,514.888669934659,27.5627777660199,523.42733006534
18.7529555673137,513.66466993466,28.9191610993533,522.20333006534
20.1093389006467,512.44066993466,30.2755444326863,520.97933006534
21.4657222339801,511.216669934659,31.631927766019,519.755330065341
22.822105567314,509.992669934659,33.0156086397499,518.506557584722
24.1511913602501,508.793442415277,34.4725663320573,517.176903738569
25.6081490525577,507.463788569123,35.9295240243646,515.847249892415
27.0651067448653,506.134134722969,37.3864817166721,514.517596046261
28.522064437173,504.804480876815,38.8434394089795,513.187942200107
29.9790221294807,503.474827030661,40.300397101287,511.858288353953
31.4359798217885,502.145173184507,41.7573547935946,510.528634507799
32.8929375140962,500.815519338353,43.2143124859022,509.198980661646
34.3498952064039,499.485865492199,44.6712701782098,507.869326815492
35.8068528987117,498.156211646045,46.1282278705174,506.539672969338
37.2638105910195,496.826557799891,47.5851855628251,505.210019123184
38.7207682833273,495.496903953737,49.0421432551328,503.88036527703
40.1777259756351,494.167250107583,50.4991009474405,502.550711430877
41.6346836679429,492.83759626143,51.9560586397482,501.221057584723
43.0916413602507,491.507942415276,53.413016332056,499.891403738569
44.5485990525584,490.178288569122,54.8699740243637,498.561749892415
46.0055567448662,488.848634722968,56.3269317166715,497.232096046262
47.462514437174,487.518980876815,57.7838894089793,495.902442200108
